,M_atk_dice,N_def_dice,Phr,Ph,Pe,atk_tl,atk_f,def_f,def_num_ev,EV_res,atk_ev,def_ev,pe,ph
486,5,1,[0.089  0.2966 0.3461 0.1978 0.0604 0.0101],,,False,True,True,0,3.1256,3.75,True,[0.625 0.375],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
487,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,False,True,True,1,2.751,3.75,True,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
488,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,False,True,True,2,2.751,3.75,True,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
489,5,1,[0.1483 0.3362 0.3131 0.1538 0.0421 0.0065],,,False,True,False,0,3.3754,3.75,False,[0.375 0.625],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
490,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,False,True,False,1,2.751,3.75,False,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
491,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,False,True,False,2,2.751,3.75,False,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
492,5,1,[0.089  0.2966 0.3461 0.1978 0.0604 0.0101],,,True,False,True,0,3.1256,3.75,True,[0.625 0.375],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
493,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,True,False,True,1,2.751,3.75,True,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
494,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,True,False,True,2,2.751,3.75,True,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
495,5,1,[0.1483 0.3362 0.3131 0.1538 0.0421 0.0065],,,True,False,False,0,3.3754,3.75,False,[0.375 0.625],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
496,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,True,False,False,1,2.751,3.75,False,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
497,5,1,[0.     0.2373 0.3955 0.2637 0.0879 0.0156],,,True,False,False,2,2.751,3.75,False,[1. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
498,5,1,[0.0117 0.0781 0.2148 0.3125 0.2539 0.1289],,,False,False,True,0,1.8945,2.5,True,[0.625 0.375],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
499,5,1,[0.     0.0312 0.1562 0.3125 0.3125 0.1875],,,False,False,True,1,1.5312,2.5,True,[1. 0.],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
500,5,1,[0.     0.0312 0.1562 0.3125 0.3125 0.1875],,,False,False,True,2,1.5312,2.5,True,[1. 0.],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
501,5,1,[0.0195 0.1094 0.2539 0.3125 0.2148 0.0898],,,False,False,False,0,2.1367,2.5,False,[0.375 0.625],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
502,5,1,[0.     0.0312 0.1562 0.3125 0.3125 0.1875],,,False,False,False,1,1.5312,2.5,False,[1. 0.],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
503,5,1,[0.     0.0312 0.1562 0.3125 0.3125 0.1875],,,False,False,False,2,1.5312,2.5,False,[1. 0.],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
504,5,2,[0.1018 0.3734 0.4006 0.1097 0.0136 0.0009],,,True,True,True,0,3.4375,4.6875,True,[0.3906 0.4688 0.1406],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
505,5,2,[0.000e+00 6.224e-01 3.093e-01 6.160e-02 6.400e-03 4.000e-04],,,True,True,True,1,3.5469,4.6875,True,[0.1406 0.8594 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
506,5,2,[0.     0.     0.7242 0.2414 0.0322 0.0022],,,True,True,True,2,2.6876,4.6875,True,[1. 0. 0.],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
507,5,2,[2.829e-01 4.338e-01 2.276e-01 4.990e-02 5.600e-03 3.000e-04],,,True,True,False,0,3.9375,4.6875,False,[0.1406 0.4688 0.3906],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
508,5,2,[0.000e+00 6.224e-01 3.093e-01 6.160e-02 6.400e-03 4.000e-04],,,True,True,False,1,3.5469,4.6875,False,[0.1406 0.8594 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
509,5,2,[0.     0.     0.7242 0.2414 0.0322 0.0022],,,True,True,False,2,2.6876,4.6875,False,[1. 0. 0.],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
510,5,2,[0.0334 0.1669 0.3152 0.2905 0.1463 0.0479],,,False,True,True,0,2.5069,3.75,True,[0.3906 0.4688 0.1406],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
511,5,2,[0.     0.2039 0.3733 0.2822 0.1126 0.028 ],,,False,True,True,1,2.6125,3.75,True,[0.1406 0.8594 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
512,5,2,[0.     0.     0.2373 0.3955 0.2637 0.1035],,,False,True,True,2,1.7666,3.75,True,[1. 0. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
513,5,2,[0.0927 0.2657 0.3218 0.2135 0.084  0.0223],,,False,True,False,0,3.0028,3.75,False,[0.1406 0.4688 0.3906],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
514,5,2,[0.     0.2039 0.3733 0.2822 0.1126 0.028 ],,,False,True,False,1,2.6125,3.75,False,[0.1406 0.8594 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
515,5,2,[0.     0.     0.2373 0.3955 0.2637 0.1035],,,False,True,False,2,1.7666,3.75,False,[1. 0. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
516,5,2,[0.0334 0.1669 0.3152 0.2905 0.1463 0.0479],,,True,False,True,0,2.5069,3.75,True,[0.3906 0.4688 0.1406],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
517,5,2,[0.     0.2039 0.3733 0.2822 0.1126 0.028 ],,,True,False,True,1,2.6125,3.75,True,[0.1406 0.8594 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
518,5,2,[0.     0.     0.2373 0.3955 0.2637 0.1035],,,True,False,True,2,1.7666,3.75,True,[1. 0. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
519,5,2,[0.0927 0.2657 0.3218 0.2135 0.084  0.0223],,,True,False,False,0,3.0028,3.75,False,[0.1406 0.4688 0.3906],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
520,5,2,[0.     0.2039 0.3733 0.2822 0.1126 0.028 ],,,True,False,False,1,2.6125,3.75,False,[0.1406 0.8594 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
521,5,2,[0.     0.     0.2373 0.3955 0.2637 0.1035],,,True,False,False,2,1.7666,3.75,False,[1. 0. 0.],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
522,5,2,[0.0044 0.0366 0.1294 0.2515 0.2905 0.2876],,,False,False,True,0,1.3501,2.5,True,[0.3906 0.4688 0.1406],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
523,5,2,[0.     0.0269 0.1387 0.2905 0.3125 0.2314],,,False,False,True,1,1.417,2.5,True,[0.1406 0.8594 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
524,5,2,[0.     0.     0.0312 0.1562 0.3125 0.5   ],,,False,False,True,2,0.7188,2.5,True,[1. 0. 0.],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
525,5,2,[0.0122 0.0757 0.1997 0.2905 0.2515 0.1704],,,False,False,False,0,1.7954,2.5,False,[0.1406 0.4688 0.3906],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
526,5,2,[0.     0.0269 0.1387 0.2905 0.3125 0.2314],,,False,False,False,1,1.417,2.5,False,[0.1406 0.8594 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
527,5,2,[0.     0.     0.0312 0.1562 0.3125 0.5   ],,,False,False,False,2,0.7188,2.5,False,[1. 0. 0.],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
528,5,3,[0.0382 0.2037 0.3836 0.2915 0.0736 0.0094],,,True,True,True,0,2.8131,4.6875,True,[0.2441 0.4395 0.2637 0.0527],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
529,5,3,[0.     0.4951 0.356  0.1238 0.0227 0.0024],,,True,True,True,1,3.3185,4.6875,True,[0.0527 0.2637 0.6836 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
530,5,3,[0.     0.     0.686  0.2669 0.0432 0.0039],,,True,True,True,2,2.635,4.6875,True,[0.0527 0.9473 0.     0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
531,5,3,[0.1768 0.3772 0.3049 0.1165 0.0222 0.0024],,,True,True,False,0,3.5626,4.6875,False,[0.0527 0.2637 0.4395 0.2441],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
532,5,3,[0.     0.4951 0.356  0.1238 0.0227 0.0024],,,True,True,False,1,3.3185,4.6875,False,[0.0527 0.2637 0.6836 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
533,5,3,[0.     0.     0.686  0.2669 0.0432 0.0039],,,True,True,False,2,2.635,4.6875,False,[0.0527 0.9473 0.     0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
534,5,3,[0.0125 0.0834 0.2225 0.3059 0.2364 0.1393],,,False,True,True,0,1.9119,3.75,True,[0.2441 0.4395 0.2637 0.0527],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
535,5,3,[0.     0.1622 0.3329 0.297  0.1505 0.0573],,,False,True,True,1,2.3922,3.75,True,[0.0527 0.2637 0.6836 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
536,5,3,[0.     0.     0.2248 0.3872 0.2706 0.1174],,,False,True,True,2,1.7193,3.75,True,[0.0527 0.9473 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
537,5,3,[0.0579 0.2008 0.3008 0.2541 0.1326 0.0538],,,False,True,False,0,2.6361,3.75,False,[0.0527 0.2637 0.4395 0.2441],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
538,5,3,[0.     0.1622 0.3329 0.297  0.1505 0.0573],,,False,True,False,1,2.3922,3.75,False,[0.0527 0.2637 0.6836 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
539,5,3,[0.     0.     0.2248 0.3872 0.2706 0.1174],,,False,True,False,2,1.7193,3.75,False,[0.0527 0.9473 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
540,5,3,[0.0125 0.0834 0.2225 0.3059 0.2364 0.1393],,,True,False,True,0,1.9119,3.75,True,[0.2441 0.4395 0.2637 0.0527],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
541,5,3,[0.     0.1622 0.3329 0.297  0.1505 0.0573],,,True,False,True,1,2.3922,3.75,True,[0.0527 0.2637 0.6836 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
542,5,3,[0.     0.     0.2248 0.3872 0.2706 0.1174],,,True,False,True,2,1.7193,3.75,True,[0.0527 0.9473 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
543,5,3,[0.0579 0.2008 0.3008 0.2541 0.1326 0.0538],,,True,False,False,0,2.6361,3.75,False,[0.0527 0.2637 0.4395 0.2441],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
544,5,3,[0.     0.1622 0.3329 0.297  0.1505 0.0573],,,True,False,False,1,2.3922,3.75,False,[0.0527 0.2637 0.6836 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
545,5,3,[0.     0.     0.2248 0.3872 0.2706 0.1174],,,True,False,False,2,1.7193,3.75,False,[0.0527 0.9473 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
546,5,3,[0.0016 0.0165 0.0714 0.1752 0.2661 0.4692],,,False,False,True,0,0.9048,2.5,True,[0.2441 0.4395 0.2637 0.0527],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
547,5,3,[0.     0.0214 0.1151 0.2565 0.3043 0.3029],,,False,False,True,1,1.2478,2.5,True,[0.0527 0.2637 0.6836 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
548,5,3,[0.     0.     0.0296 0.1497 0.3043 0.5165],,,False,False,True,2,0.6924,2.5,True,[0.0527 0.9473 0.     0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
549,5,3,[0.0076 0.0519 0.1532 0.2565 0.2661 0.2647],,,False,False,False,0,1.4843,2.5,False,[0.0527 0.2637 0.4395 0.2441],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
550,5,3,[0.     0.0214 0.1151 0.2565 0.3043 0.3029],,,False,False,False,1,1.2478,2.5,False,[0.0527 0.2637 0.6836 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
551,5,3,[0.     0.     0.0296 0.1497 0.3043 0.5165],,,False,False,False,2,0.6924,2.5,False,[0.0527 0.9473 0.     0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
552,5,4,[0.0143 0.1002 0.2711 0.3491 0.2098 0.0554],,,True,True,True,0,2.194,4.6875,True,[0.1526 0.3662 0.3296 0.1318 0.0198],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
553,5,4,[0.     0.3757 0.3639 0.1917 0.0579 0.0108],,,True,True,True,1,3.036,4.6875,True,[0.0198 0.1318 0.3296 0.5188 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
554,5,4,[0.     0.     0.6144 0.3003 0.0735 0.0119],,,True,True,True,2,2.5172,4.6875,True,[0.0198 0.1318 0.8484 0.     0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
555,5,4,[0.1105 0.302  0.332  0.1872 0.0576 0.0107],,,True,True,False,0,3.1886,4.6875,False,[0.0198 0.1318 0.3296 0.3662 0.1526],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
556,5,4,[0.     0.3757 0.3639 0.1917 0.0579 0.0108],,,True,True,False,1,3.036,4.6875,False,[0.0198 0.1318 0.3296 0.5188 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
557,5,4,[0.     0.     0.6144 0.3003 0.0735 0.0119],,,True,True,False,2,2.5172,4.6875,False,[0.0198 0.1318 0.8484 0.     0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
558,5,4,[0.0047 0.0391 0.1356 0.2538 0.2798 0.287 ],,,False,True,True,0,1.3739,3.75,True,[0.1526 0.3662 0.3296 0.1318 0.0198],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
559,5,4,[0.     0.1231 0.2834 0.2984 0.1893 0.1057],,,False,True,True,1,2.1289,3.75,True,[0.0198 0.1318 0.3296 0.5188 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
560,5,4,[0.     0.     0.2013 0.3668 0.2805 0.1513],,,False,True,True,2,1.6182,3.75,True,[0.0198 0.1318 0.8484 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
561,5,4,[0.0362 0.1473 0.2633 0.2716 0.1782 0.1035],,,False,True,False,0,2.2813,3.75,False,[0.0198 0.1318 0.3296 0.3662 0.1526],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
562,5,4,[0.     0.1231 0.2834 0.2984 0.1893 0.1057],,,False,True,False,1,2.1289,3.75,False,[0.0198 0.1318 0.3296 0.5188 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
563,5,4,[0.     0.     0.2013 0.3668 0.2805 0.1513],,,False,True,False,2,1.6182,3.75,False,[0.0198 0.1318 0.8484 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
564,5,4,[0.0047 0.0391 0.1356 0.2538 0.2798 0.287 ],,,True,False,True,0,1.3739,3.75,True,[0.1526 0.3662 0.3296 0.1318 0.0198],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
565,5,4,[0.     0.1231 0.2834 0.2984 0.1893 0.1057],,,True,False,True,1,2.1289,3.75,True,[0.0198 0.1318 0.3296 0.5188 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
566,5,4,[0.     0.     0.2013 0.3668 0.2805 0.1513],,,True,False,True,2,1.6182,3.75,True,[0.0198 0.1318 0.8484 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
567,5,4,[0.0362 0.1473 0.2633 0.2716 0.1782 0.1035],,,True,False,False,0,2.2813,3.75,False,[0.0198 0.1318 0.3296 0.3662 0.1526],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
568,5,4,[0.     0.1231 0.2834 0.2984 0.1893 0.1057],,,True,False,False,1,2.1289,3.75,False,[0.0198 0.1318 0.3296 0.5188 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
569,5,4,[0.     0.     0.2013 0.3668 0.2805 0.1513],,,True,False,False,2,1.6182,3.75,False,[0.0198 0.1318 0.8484 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
570,5,4,[6.000e-04 7.200e-03 3.710e-02 1.103e-01 2.093e-01 6.355e-01],,,False,False,True,0,0.5731,2.5,True,[0.1526 0.3662 0.3296 0.1318 0.0198],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
571,5,4,[0.     0.0162 0.0914 0.2177 0.2863 0.3883],,,False,False,True,1,1.0608,2.5,True,[0.0198 0.1318 0.3296 0.5188 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
572,5,4,[0.     0.     0.0265 0.1367 0.2863 0.5505],,,False,False,True,2,0.6392,2.5,True,[0.0198 0.1318 0.8484 0.     0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
573,5,4,[0.0048 0.0353 0.1152 0.2177 0.2625 0.3645],,,False,False,False,0,1.2086,2.5,False,[0.0198 0.1318 0.3296 0.3662 0.1526],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
574,5,4,[0.     0.0162 0.0914 0.2177 0.2863 0.3883],,,False,False,False,1,1.0608,2.5,False,[0.0198 0.1318 0.3296 0.5188 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
575,5,4,[0.     0.     0.0265 0.1367 0.2863 0.5505],,,False,False,False,2,0.6392,2.5,False,[0.0198 0.1318 0.8484 0.     0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
576,5,5,[0.0054 0.0465 0.1643 0.3004 0.2968 0.1865],,,True,True,True,0,1.6036,4.6875,True,[0.0954 0.2861 0.3433 0.206  0.0618 0.0074],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
577,5,5,[0.     0.2763 0.3407 0.2443 0.1063 0.0323],,,True,True,True,1,2.7222,4.6875,True,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
578,5,5,[0.     0.     0.5249 0.3241 0.1178 0.0332],,,True,True,True,2,2.3408,4.6875,True,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
579,5,5,[0.0691 0.2302 0.3208 0.2415 0.1062 0.0323],,,True,True,False,0,2.8176,4.6875,False,[0.0074 0.0618 0.206  0.3433 0.2861 0.0954],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
580,5,5,[0.     0.2763 0.3407 0.2443 0.1063 0.0323],,,True,True,False,1,2.7222,4.6875,False,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
581,5,5,[0.     0.     0.5249 0.3241 0.1178 0.0332],,,True,True,False,2,2.3408,4.6875,False,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[7.242e-01 2.414e-01 3.220e-02 2.100e-03 1.000e-04 0.000e+00]
582,5,5,[0.0018 0.0176 0.0753 0.1799 0.2635 0.4619],,,False,True,True,0,0.9283,3.75,True,[0.0954 0.2861 0.3433 0.206  0.0618 0.0074],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
583,5,5,[0.     0.0905 0.2323 0.2853 0.2202 0.1717],,,False,True,True,1,1.8498,3.75,True,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
584,5,5,[0.     0.     0.172  0.3355 0.2872 0.2052],,,False,True,True,2,1.4743,3.75,True,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
585,5,5,[0.0226 0.1056 0.2198 0.2685 0.2132 0.1703],,,False,True,False,0,1.9451,3.75,False,[0.0074 0.0618 0.206  0.3433 0.2861 0.0954],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
586,5,5,[0.     0.0905 0.2323 0.2853 0.2202 0.1717],,,False,True,False,1,1.8498,3.75,False,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
587,5,5,[0.     0.     0.172  0.3355 0.2872 0.2052],,,False,True,False,2,1.4743,3.75,False,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
588,5,5,[0.0018 0.0176 0.0753 0.1799 0.2635 0.4619],,,True,False,True,0,0.9283,3.75,True,[0.0954 0.2861 0.3433 0.206  0.0618 0.0074],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
589,5,5,[0.     0.0905 0.2323 0.2853 0.2202 0.1717],,,True,False,True,1,1.8498,3.75,True,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
590,5,5,[0.     0.     0.172  0.3355 0.2872 0.2052],,,True,False,True,2,1.4743,3.75,True,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
591,5,5,[0.0226 0.1056 0.2198 0.2685 0.2132 0.1703],,,True,False,False,0,1.9451,3.75,False,[0.0074 0.0618 0.206  0.3433 0.2861 0.0954],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
592,5,5,[0.     0.0905 0.2323 0.2853 0.2202 0.1717],,,True,False,False,1,1.8498,3.75,False,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
593,5,5,[0.     0.     0.172  0.3355 0.2872 0.2052],,,True,False,False,2,1.4743,3.75,False,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[0.2373 0.3955 0.2637 0.0879 0.0146 0.001 ]
594,5,5,[2.000e-04 3.100e-03 1.840e-02 6.450e-02 1.474e-01 7.663e-01],,,False,False,True,0,0.3453,2.5,True,[0.0954 0.2861 0.3433 0.206  0.0618 0.0074],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
595,5,5,[0.     0.0119 0.0703 0.1793 0.2606 0.4778],,,False,False,True,1,0.8779,2.5,True,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
596,5,5,[0.     0.     0.0226 0.1197 0.2606 0.597 ],,,False,False,True,2,0.5679,2.5,True,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
597,5,5,[0.003  0.0238 0.0852 0.1793 0.2457 0.4629],,,False,False,False,0,0.9703,2.5,False,[0.0074 0.0618 0.206  0.3433 0.2861 0.0954],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
598,5,5,[0.     0.0119 0.0703 0.1793 0.2606 0.4778],,,False,False,False,1,0.8779,2.5,False,[0.0074 0.0618 0.206  0.3433 0.3815 0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
599,5,5,[0.     0.     0.0226 0.1197 0.2606 0.597 ],,,False,False,False,2,0.5679,2.5,False,[0.0074 0.0618 0.206  0.7248 0.     0.    ],[0.0312 0.1562 0.3125 0.3125 0.1562 0.0312]
